ID_Venta,Producto,Precio_Unitario,Cantidad
3251,Router WiFi,55.68,8
3252,Teclado,580.68,9
3253,Monitor,165.68,6
3254,Teclado,447.11,1
3255,Silla Gamer,432.01,3
3256,Micrófono,825.85,6
3257,Monitor,711.24,2
3258,Webcam,268.96,5
3259,Webcam,197.45,10
3260,Silla Gamer,201.1,5
3261,Impresora,706.26,1
3262,Auriculares,761.71,8
3263,Laptop,315.94,10
3264,Auriculares,293.36,6
3265,Mouse,24.78,3
3266,Silla Gamer,314.94,2
3267,Silla Gamer,429.14,2
3268,Impresora,447.64,3
3269,Silla Gamer,123.35,8
3270,Laptop,149.75,5
3271,Monitor,411.41,6
3272,Webcam,323.21,3
3273,Impresora,694.48,2
3274,Auriculares,565.53,8
3275,Teclado,136.66,7
3276,Laptop,318.84,4
3277,Mouse,177.93,1
3278,Teclado,348.17,6
3279,Laptop,153.64,4
3280,Auriculares,817.52,5
3281,Mouse,370.22,9
3282,Auriculares,684.74,3
3283,Micrófono,644.27,7
3284,Impresora,623.43,7
3285,Teclado,111.63,2
3286,Laptop,125.24,6
3287,Impresora,31.84,4
3288,Laptop,583.83,6
3289,Silla Gamer,831.42,1
3290,Silla Gamer,419.3,5
3291,Auriculares,89.11,7
3292,Monitor,533.42,9
3293,Teclado,227.68,2
3294,Webcam,846.22,4
3295,Silla Gamer,185.28,2
3296,Impresora,528.01,4
3297,Router WiFi,542.8,3
3298,Monitor,120.54,7
3299,Laptop,247.94,4
3300,Teclado,374.54,10
3301,Monitor,96.02,1
3302,Silla Gamer,358.76,5
3303,Monitor,204.68,7
3304,Auriculares,71.45,7
3305,Laptop,273.21,5
3306,Micrófono,253.5,6
3307,Silla Gamer,225.6,1
3308,Teclado,54.46,1
3309,Micrófono,196.55,8
3310,Webcam,774.99,2
3311,Silla Gamer,174.01,8
3312,Micrófono,298.12,2
3313,Mouse,576.05,9
3314,Teclado,295.57,6
3315,Router WiFi,459.71,6
3316,Monitor,560.52,4
3317,Router WiFi,339.45,2
3318,Teclado,543.34,10
3319,Mouse,54.58,4
3320,Monitor,605.71,2
3321,Mouse,802.67,10
3322,Micrófono,270.87,8
3323,Monitor,463.61,3
3324,Laptop,126.66,7
3325,Impresora,611.48,9
3326,Micrófono,763.72,8
3327,Mouse,776.95,2
3328,Auriculares,368.48,9
3329,Laptop,159.14,5
3330,Teclado,261.06,10
3331,Laptop,680.23,4
3332,Silla Gamer,431.61,9
3333,Impresora,827.35,3
3334,Auriculares,643.97,7
3335,Impresora,667.76,7
3336,Router WiFi,245.97,3
3337,Laptop,153.38,4
3338,Router WiFi,599.12,9
3339,Auriculares,438.92,9
3340,Webcam,272.48,4
3341,Webcam,608.7,9
3342,Mouse,162.6,1
3343,Impresora,218.34,1
3344,Teclado,802.86,5
3345,Teclado,245.09,1
3346,Monitor,842.3,4
3347,Impresora,116.99,6
3348,Router WiFi,827.92,6
3349,Mouse,806.5,9
3350,Webcam,620.18,7
3351,Router WiFi,265.41,1
3352,Laptop,704.77,4
3353,Webcam,167.28,1
3354,Impresora,566.4,10
3355,Mouse,620.61,7
3356,Webcam,743.05,10
3357,Impresora,191.71,8
3358,Monitor,289.8,4
3359,Router WiFi,543.54,7
3360,Teclado,390.94,7
3361,Micrófono,143.69,8
3362,Mouse,432.39,8
3363,Teclado,697.85,3
3364,Monitor,493.6,3
3365,Webcam,37.98,3
3366,Teclado,699.42,10
3367,Monitor,78.18,2
3368,Silla Gamer,224.18,7
3369,Mouse,622.03,3
3370,Laptop,521.53,7
3371,Silla Gamer,37.7,1
3372,Laptop,130.27,2
3373,Webcam,138.96,10
3374,Laptop,678.58,1
3375,Mouse,470.93,6
3376,Mouse,188.53,8
3377,Router WiFi,761.62,3
3378,Webcam,296.02,3
3379,Monitor,66.9,5
3380,Impresora,122.71,1
3381,Mouse,472.82,2
3382,Impresora,756.69,7
3383,Teclado,21.51,4
3384,Laptop,208.75,7
3385,Teclado,313.92,5
3386,Monitor,785.96,7
3387,Mouse,428.95,2
3388,Monitor,104.99,5
3389,Micrófono,83.86,6
3390,Mouse,319.89,2
3391,Laptop,522.54,3
3392,Silla Gamer,461.06,10
3393,Teclado,584.76,3
3394,Webcam,539.36,5
3395,Micrófono,747.51,5
3396,Auriculares,570.06,5
3397,Mouse,675.64,3
3398,Teclado,286.47,7
3399,Auriculares,619.57,8
3400,Mouse,114.48,7
3401,Webcam,140.65,6
3402,Teclado,171.54,7
3403,Micrófono,285.69,7
3404,Auriculares,596.38,7
3405,Router WiFi,679.5,6
3406,Teclado,686.67,4
3407,Silla Gamer,368.19,8
3408,Impresora,463.79,9
3409,Impresora,702.67,7
3410,Mouse,502.98,7
3411,Impresora,500.42,4
3412,Mouse,215.83,1
3413,Monitor,845.93,1
3414,Micrófono,484.22,3
3415,Mouse,69.98,6
3416,Micrófono,725.38,3
3417,Webcam,402.85,9
3418,Silla Gamer,221.89,4
3419,Laptop,640.87,2
3420,Teclado,333.98,1
3421,Silla Gamer,329.18,2
3422,Router WiFi,81.77,10
3423,Teclado,45.57,6
3424,Teclado,86.1,2
3425,Laptop,493.2,7
3426,Teclado,656.17,8
3427,Teclado,641.8,5
3428,Auriculares,362.27,6
3429,Auriculares,669.44,1
3430,Webcam,112.91,1
3431,Laptop,522.26,3
3432,Impresora,153.67,7
3433,Silla Gamer,585.15,8
3434,Impresora,611.32,5
3435,Router WiFi,437.3,4
3436,Silla Gamer,794.06,5
3437,Mouse,453.6,3
3438,Monitor,353.03,1
3439,Monitor,346.29,9
3440,Router WiFi,719.53,8
3441,Auriculares,280.6,7
3442,Silla Gamer,157.38,6
3443,Silla Gamer,182.22,2
3444,Mouse,85.12,10
3445,Micrófono,43.79,5
3446,Teclado,470.27,2
3447,Monitor,516.39,5
3448,Monitor,478.67,1
3449,Monitor,244.04,10
3450,Router WiFi,57.77,8
3451,Laptop,60.4,2
3452,Webcam,27.54,6
3453,Webcam,816.72,9
3454,Monitor,281.67,7
3455,Micrófono,829.27,2
3456,Micrófono,358.75,9
3457,Mouse,437.55,3
3458,Laptop,508.14,7
3459,Auriculares,507.46,1
3460,Webcam,154.39,8
3461,Mouse,755.65,2
3462,Monitor,754.99,3
3463,Teclado,845.52,9
3464,Impresora,844.58,10
3465,Impresora,793.04,6
3466,Auriculares,672.73,6
3467,Webcam,319.74,7
3468,Laptop,760.2,7
3469,Monitor,193.92,10
3470,Router WiFi,82.79,3
3471,Router WiFi,541.87,8
3472,Mouse,688.82,3
3473,Webcam,474.89,2
3474,Auriculares,98.66,6
3475,Teclado,796.22,3
3476,Mouse,253.13,6
3477,Micrófono,94.6,3
3478,Auriculares,234.72,8
3479,Webcam,654.29,8
3480,Teclado,801.02,10
3481,Auriculares,53.38,5
3482,Silla Gamer,360.2,10
3483,Teclado,386.6,9
3484,Router WiFi,811.16,6
3485,Mouse,587.06,9
3486,Auriculares,238.78,1
3487,Router WiFi,832.25,1
3488,Monitor,601.63,9
3489,Laptop,148.86,2
3490,Webcam,332.62,10
3491,Silla Gamer,729.6,4
3492,Silla Gamer,746.48,2
3493,Micrófono,407.41,9
3494,Auriculares,111.12,3
3495,Mouse,782.44,7
3496,Silla Gamer,186.16,6
3497,Mouse,284.0,10
3498,Auriculares,197.09,8
3499,Mouse,251.69,1
3500,Impresora,149.84,8
3501,Teclado,552.19,6
3502,Router WiFi,46.51,10
3503,Silla Gamer,72.32,6
3504,Silla Gamer,833.18,4
3505,Laptop,196.14,1
3506,Silla Gamer,244.61,3
3507,Mouse,138.21,5
3508,Silla Gamer,88.36,8
3509,Silla Gamer,456.32,5
3510,Teclado,710.26,2
3511,Silla Gamer,304.54,5
3512,Teclado,185.44,7
3513,Auriculares,415.4,3
3514,Silla Gamer,315.07,10
3515,Silla Gamer,704.01,9
3516,Router WiFi,185.4,10
3517,Router WiFi,140.6,6
3518,Laptop,145.49,8
3519,Teclado,435.28,6
3520,Mouse,678.26,7
3521,Webcam,452.93,1
3522,Auriculares,803.92,3
3523,Auriculares,551.11,10
3524,Mouse,50.8,4
3525,Silla Gamer,598.89,3
3526,Router WiFi,334.06,6
3527,Monitor,811.44,10
3528,Laptop,327.99,6
3529,Laptop,271.26,5
3530,Impresora,700.71,2
3531,Auriculares,559.41,8
3532,Silla Gamer,361.32,6
3533,Impresora,374.16,6
3534,Mouse,789.82,8
3535,Silla Gamer,330.37,9
3536,Router WiFi,155.59,7
3537,Silla Gamer,257.21,7
3538,Webcam,603.58,2
3539,Mouse,689.82,2
3540,Mouse,560.01,10
3541,Silla Gamer,106.6,10
3542,Impresora,103.3,8
3543,Impresora,503.21,1
3544,Webcam,727.83,4
3545,Monitor,665.69,9
3546,Silla Gamer,115.59,8
3547,Mouse,311.68,8
3548,Silla Gamer,774.58,7
3549,Laptop,800.84,4
3550,Impresora,256.03,5
3551,Webcam,716.85,7
3552,Monitor,23.95,7
3553,Laptop,33.4,3
3554,Micrófono,718.75,9
3555,Router WiFi,284.16,3
3556,Router WiFi,845.03,4
3557,Impresora,828.97,4
3558,Router WiFi,555.7,1
3559,Router WiFi,376.87,7
3560,Teclado,355.29,6
3561,Impresora,152.09,4
3562,Mouse,610.17,3
3563,Impresora,118.81,10
3564,Silla Gamer,720.63,5
3565,Impresora,152.59,6
3566,Monitor,97.95,1
3567,Silla Gamer,30.08,10
3568,Teclado,43.6,9
3569,Mouse,495.37,1
3570,Teclado,837.22,6
3571,Teclado,219.59,4
3572,Webcam,181.47,4
3573,Silla Gamer,660.3,1
3574,Webcam,89.4,3
3575,Laptop,550.67,10
3576,Mouse,112.63,10
3577,Mouse,109.43,5
3578,Webcam,763.46,2
3579,Mouse,430.97,6
3580,Monitor,345.06,8
3581,Laptop,364.11,8
3582,Mouse,195.15,7
3583,Silla Gamer,759.4,8
3584,Teclado,169.83,1
3585,Teclado,568.35,10
3586,Laptop,117.84,6
3587,Micrófono,422.38,10
3588,Router WiFi,474.35,3
3589,Impresora,636.47,2
3590,Monitor,523.87,9
3591,Laptop,450.69,3
3592,Monitor,740.43,2
3593,Monitor,45.0,3
3594,Monitor,89.8,3
3595,Webcam,247.78,4
3596,Mouse,309.97,9
3597,Webcam,408.38,8
3598,Silla Gamer,446.26,7
3599,Monitor,228.2,4
3600,Webcam,819.32,2
3601,Router WiFi,679.21,10
3602,Webcam,158.07,4
3603,Auriculares,380.49,8
3604,Silla Gamer,515.75,5
3605,Micrófono,537.82,10
3606,Silla Gamer,377.04,10
3607,Micrófono,331.07,2
3608,Auriculares,159.4,1
3609,Impresora,230.67,7
3610,Webcam,522.02,9
3611,Micrófono,351.29,2
3612,Teclado,692.4,7
3613,Teclado,317.6,2
3614,Monitor,566.09,6
3615,Teclado,667.88,2
3616,Laptop,285.09,1
3617,Micrófono,198.04,10
3618,Micrófono,766.9,9
3619,Mouse,340.73,10
3620,Monitor,458.39,2
3621,Impresora,251.42,10
3622,Mouse,497.16,7
3623,Silla Gamer,284.42,6
3624,Monitor,184.21,8
3625,Auriculares,59.36,5
3626,Silla Gamer,119.54,8
3627,Teclado,519.98,10
3628,Silla Gamer,216.85,1
3629,Webcam,35.31,10
3630,Laptop,777.61,5
3631,Teclado,719.48,7
3632,Laptop,764.48,9
3633,Laptop,300.7,1
3634,Mouse,410.74,7
3635,Webcam,248.61,6
3636,Silla Gamer,86.75,6
3637,Auriculares,529.03,7
3638,Webcam,598.9,8
3639,Auriculares,725.31,2
3640,Micrófono,799.25,2
3641,Laptop,206.54,1
3642,Teclado,107.81,6
3643,Silla Gamer,208.47,2
3644,Monitor,621.86,6
3645,Impresora,842.32,1
3646,Webcam,754.09,1
3647,Mouse,60.37,5
3648,Mouse,239.52,10
3649,Silla Gamer,244.66,3
3650,Teclado,505.05,2
3651,Teclado,285.7,3
3652,Router WiFi,757.81,7
3653,Auriculares,575.46,9
3654,Impresora,220.25,8
3655,Auriculares,831.35,6
3656,Auriculares,208.05,5
3657,Webcam,611.3,6
3658,Impresora,714.41,4
3659,Monitor,597.66,2
3660,Auriculares,70.55,1
3661,Monitor,409.29,7
3662,Monitor,425.48,6
3663,Monitor,696.52,9
3664,Impresora,733.44,5
3665,Auriculares,564.71,9
3666,Mouse,779.67,4
3667,Micrófono,340.72,8
3668,Router WiFi,446.93,7
3669,Monitor,77.5,7
3670,Teclado,590.44,10
3671,Mouse,142.82,2
3672,Mouse,220.28,8
3673,Teclado,242.04,8
3674,Impresora,396.41,5
3675,Mouse,790.3,2
3676,Micrófono,378.83,3
3677,Silla Gamer,437.56,9
3678,Micrófono,64.65,5
3679,Micrófono,101.73,7
3680,Silla Gamer,181.56,4
3681,Silla Gamer,167.2,5
3682,Impresora,524.98,9
3683,Silla Gamer,111.18,1
3684,Monitor,816.92,4
3685,Mouse,64.63,1
3686,Router WiFi,241.56,2
3687,Impresora,104.41,4
3688,Router WiFi,601.44,7
3689,Silla Gamer,346.79,4
3690,Webcam,431.74,3
3691,Monitor,309.21,5
3692,Router WiFi,259.66,1
3693,Mouse,174.21,10
3694,Auriculares,634.31,4
3695,Teclado,282.2,2
3696,Teclado,176.09,8
3697,Teclado,819.63,8
3698,Silla Gamer,297.93,3
3699,Webcam,752.38,3
3700,Laptop,513.82,8
3701,Router WiFi,21.34,4
3702,Auriculares,111.34,1
3703,Router WiFi,585.27,5
3704,Monitor,456.73,3
3705,Teclado,664.34,2
3706,Webcam,688.12,6
3707,Auriculares,427.99,6
3708,Impresora,234.22,8
3709,Webcam,323.04,1
3710,Micrófono,270.59,6
3711,Impresora,663.74,10
3712,Auriculares,114.15,9
3713,Laptop,143.33,7
3714,Monitor,568.1,3
3715,Micrófono,433.94,4
3716,Router WiFi,635.9,7
3717,Micrófono,191.84,2
3718,Monitor,785.09,7
3719,Mouse,822.3,9
3720,Auriculares,840.47,9
3721,Teclado,240.84,6
3722,Micrófono,345.24,7
3723,Webcam,277.39,1
3724,Router WiFi,452.42,6
3725,Router WiFi,122.62,8
3726,Router WiFi,824.54,6
3727,Webcam,112.01,1
3728,Auriculares,790.56,3
3729,Auriculares,586.0,9
3730,Webcam,538.56,3
3731,Webcam,424.8,2
3732,Webcam,33.45,1
3733,Monitor,255.54,10
3734,Mouse,64.68,5
3735,Laptop,377.88,1
3736,Laptop,229.31,6
3737,Webcam,672.65,9
3738,Impresora,149.26,2
3739,Webcam,138.96,4
3740,Silla Gamer,506.52,2
3741,Webcam,202.26,8
3742,Micrófono,227.07,7
3743,Silla Gamer,351.96,2
3744,Webcam,784.71,10
3745,Webcam,164.43,7
3746,Micrófono,688.53,3
3747,Monitor,228.14,7
3748,Impresora,186.2,5
3749,Mouse,267.43,8
3750,Impresora,172.79,7
3751,Mouse,135.61,8
3752,Micrófono,438.91,6
3753,Auriculares,314.65,8
3754,Silla Gamer,818.97,8
3755,Laptop,778.37,1
3756,Silla Gamer,93.94,3
3757,Router WiFi,773.63,4
3758,Router WiFi,445.88,3
3759,Router WiFi,471.68,10
3760,Webcam,64.96,7
3761,Teclado,355.14,1
3762,Auriculares,691.1,9
3763,Auriculares,717.45,2
3764,Laptop,244.88,2
3765,Micrófono,514.09,5
3766,Router WiFi,420.35,6
3767,Laptop,121.36,10
3768,Impresora,634.53,1
3769,Monitor,449.25,9
3770,Auriculares,133.78,3
3771,Webcam,542.25,1
3772,Auriculares,538.45,4
3773,Mouse,76.26,3
3774,Router WiFi,751.25,9
3775,Mouse,225.8,2
3776,Auriculares,40.98,9
3777,Auriculares,344.98,2
3778,Webcam,356.48,3
3779,Monitor,719.54,9
3780,Webcam,702.9,8
3781,Router WiFi,122.81,3
3782,Laptop,173.98,4
3783,Teclado,445.31,9
3784,Monitor,415.94,5
3785,Webcam,574.88,10
3786,Auriculares,325.57,5
3787,Silla Gamer,340.92,2
3788,Auriculares,366.73,7
3789,Teclado,43.73,8
3790,Mouse,489.07,1
3791,Router WiFi,271.94,10
3792,Auriculares,55.91,6
3793,Teclado,409.09,8
3794,Webcam,28.07,3
3795,Micrófono,436.28,9
3796,Monitor,310.2,9
3797,Silla Gamer,446.58,3
3798,Teclado,312.72,10
3799,Micrófono,402.09,3
3800,Webcam,672.4,5
3801,Silla Gamer,77.15,8
3802,Silla Gamer,819.89,10
3803,Teclado,498.89,9
3804,Impresora,235.78,6
3805,Router WiFi,813.78,6
3806,Router WiFi,533.31,7
3807,Mouse,57.81,3
3808,Monitor,100.68,2
3809,Auriculares,796.37,8
3810,Micrófono,651.6,4
3811,Mouse,767.77,3
3812,Silla Gamer,648.2,7
3813,Mouse,71.93,5
3814,Mouse,51.58,2
3815,Auriculares,654.46,10
3816,Laptop,787.5,6
3817,Mouse,600.78,7
3818,Teclado,841.75,10
3819,Impresora,186.38,5
3820,Auriculares,383.85,5
3821,Monitor,187.59,3
3822,Silla Gamer,696.38,4
3823,Mouse,503.93,2
3824,Monitor,48.1,3
3825,Laptop,319.11,7
3826,Router WiFi,474.43,2
3827,Micrófono,174.39,9
3828,Auriculares,178.41,4
3829,Router WiFi,707.79,9
3830,Micrófono,316.56,9
3831,Teclado,686.22,8
3832,Silla Gamer,539.95,2
3833,Router WiFi,85.4,9
3834,Webcam,104.31,8
3835,Monitor,63.25,9
3836,Micrófono,39.22,5
3837,Webcam,344.75,6
3838,Mouse,745.05,3
3839,Webcam,82.6,10
3840,Monitor,729.07,10
3841,Impresora,279.81,10
3842,Laptop,473.9,2
3843,Router WiFi,411.64,5
3844,Laptop,47.3,7
3845,Webcam,187.02,1
3846,Teclado,190.11,6
3847,Laptop,216.18,2
3848,Router WiFi,771.53,1
3849,Micrófono,835.26,7
3850,Router WiFi,634.47,2
3851,Impresora,418.11,3
3852,Webcam,621.22,2
3853,Laptop,432.92,4
3854,Micrófono,378.87,5
3855,Monitor,38.31,1
3856,Laptop,662.98,4
3857,Impresora,525.55,7
3858,Laptop,479.34,1
3859,Silla Gamer,656.39,3
3860,Silla Gamer,602.95,9
3861,Teclado,116.49,2
3862,Router WiFi,836.49,6
3863,Micrófono,181.32,7
3864,Laptop,218.3,2
3865,Router WiFi,28.85,7
3866,Impresora,492.26,1
3867,Monitor,695.37,2
3868,Laptop,125.74,3
3869,Webcam,56.81,6
3870,Router WiFi,564.64,4
3871,Webcam,128.23,7
3872,Auriculares,566.62,2
3873,Mouse,228.29,9
3874,Monitor,431.53,6
3875,Monitor,388.86,5
3876,Micrófono,668.46,5
3877,Monitor,458.04,5
3878,Micrófono,599.99,9
3879,Mouse,65.34,7
3880,Router WiFi,424.29,2
3881,Monitor,777.95,9
3882,Monitor,273.75,9
3883,Monitor,122.44,3
3884,Laptop,832.64,8
3885,Auriculares,811.99,1
3886,Auriculares,715.06,5
3887,Webcam,509.03,5
3888,Mouse,70.1,10
3889,Silla Gamer,431.89,7
3890,Silla Gamer,389.25,4
3891,Monitor,335.53,7
3892,Impresora,63.9,5
3893,Laptop,470.25,6
3894,Laptop,776.29,6
3895,Webcam,693.4,10
3896,Monitor,649.39,6
3897,Router WiFi,381.0,7
3898,Laptop,691.03,9
3899,Silla Gamer,811.52,5
3900,Impresora,405.43,10
3901,Router WiFi,659.16,5
3902,Teclado,818.02,8
3903,Monitor,130.02,1
3904,Webcam,684.55,5
3905,Mouse,850.0,9
3906,Webcam,300.82,7
3907,Laptop,531.71,6
3908,Webcam,567.98,10
3909,Laptop,123.74,10
3910,Micrófono,714.79,3
3911,Auriculares,404.79,8
3912,Laptop,407.87,6
3913,Auriculares,550.14,9
3914,Monitor,359.85,10
3915,Mouse,250.09,10
3916,Impresora,281.3,2
3917,Auriculares,169.83,5
3918,Webcam,742.24,3
3919,Monitor,543.99,3
3920,Router WiFi,565.28,4
3921,Mouse,564.14,3
3922,Impresora,735.2,10
3923,Micrófono,55.34,4
3924,Laptop,810.88,5
3925,Webcam,33.89,6
3926,Impresora,617.06,10
3927,Monitor,310.95,2
3928,Impresora,389.08,9
3929,Mouse,217.31,6
3930,Router WiFi,328.91,7
3931,Mouse,553.58,5
3932,Teclado,41.01,10
3933,Micrófono,298.7,7
3934,Micrófono,411.4,5
3935,Router WiFi,46.38,6
3936,Laptop,262.07,3
3937,Router WiFi,41.71,10
3938,Monitor,691.56,9
3939,Impresora,671.16,6
3940,Monitor,335.12,10
3941,Laptop,566.18,3
3942,Silla Gamer,653.84,2
3943,Mouse,816.63,4
3944,Router WiFi,438.65,10
3945,Impresora,630.04,9
3946,Mouse,724.42,9
3947,Laptop,524.69,9
3948,Impresora,386.76,5
3949,Monitor,714.8,5
3950,Monitor,293.47,6
3951,Monitor,399.05,2
3952,Monitor,390.07,7
3953,Micrófono,86.68,9
3954,Impresora,83.99,6
3955,Auriculares,523.13,8
3956,Silla Gamer,211.32,3
3957,Impresora,223.92,7
3958,Router WiFi,573.53,10
3959,Webcam,681.45,6
3960,Micrófono,118.47,7
3961,Silla Gamer,439.92,3
3962,Router WiFi,430.93,4
3963,Teclado,748.35,1
3964,Teclado,120.81,5
3965,Impresora,611.3,8
3966,Mouse,125.47,1
3967,Silla Gamer,40.37,3
3968,Mouse,130.44,9
3969,Silla Gamer,771.48,6
3970,Teclado,354.62,9
3971,Monitor,611.8,2
3972,Micrófono,765.8,6
3973,Router WiFi,526.07,2
3974,Laptop,81.75,6
3975,Auriculares,776.81,8
3976,Silla Gamer,260.75,8
3977,Teclado,629.62,10
3978,Impresora,90.09,1
3979,Router WiFi,513.02,8
3980,Silla Gamer,286.62,3
3981,Impresora,620.56,5
3982,Mouse,213.39,8
3983,Micrófono,60.6,9
3984,Impresora,502.04,7
3985,Webcam,288.58,6
3986,Teclado,812.38,1
3987,Monitor,378.06,5
3988,Router WiFi,750.99,6
3989,Mouse,308.97,3
3990,Mouse,259.55,8
3991,Auriculares,206.23,3
3992,Webcam,800.5,5
3993,Router WiFi,646.25,4
3994,Webcam,137.6,4
3995,Impresora,717.11,3
3996,Laptop,517.46,1
3997,Impresora,467.23,4
3998,Laptop,426.08,1
3999,Micrófono,189.21,10
4000,Silla Gamer,628.49,9
4001,Teclado,710.67,5
4002,Mouse,615.34,2
4003,Auriculares,758.71,8
4004,Webcam,92.64,3
4005,Webcam,628.11,2
4006,Micrófono,687.92,4
4007,Mouse,292.17,9
4008,Micrófono,249.8,9
4009,Mouse,607.5,6
4010,Laptop,380.42,9
4011,Micrófono,178.62,9
4012,Laptop,808.79,1
4013,Monitor,134.17,7
4014,Monitor,579.71,5
4015,Auriculares,146.26,3
4016,Auriculares,255.2,4
4017,Mouse,810.16,4
4018,Laptop,381.2,8
4019,Impresora,528.11,3
4020,Laptop,367.78,5
4021,Router WiFi,336.33,10
4022,Monitor,550.12,8
4023,Impresora,566.08,3
4024,Webcam,718.69,5
4025,Auriculares,427.62,7
4026,Router WiFi,317.09,8
4027,Webcam,100.67,2
4028,Webcam,368.97,8
4029,Micrófono,225.96,7
4030,Mouse,166.83,6
4031,Mouse,309.16,7
4032,Teclado,663.03,8
4033,Auriculares,519.67,4
4034,Laptop,262.11,9
4035,Monitor,759.48,7
4036,Laptop,487.45,6
4037,Webcam,581.07,7
4038,Silla Gamer,692.39,7
4039,Silla Gamer,237.01,1
4040,Webcam,423.71,4
4041,Micrófono,548.91,1
4042,Webcam,392.26,4
4043,Router WiFi,747.7,9
4044,Monitor,667.91,2
4045,Router WiFi,527.72,3
4046,Router WiFi,468.77,1
4047,Silla Gamer,95.45,6
4048,Micrófono,657.35,9
4049,Mouse,564.41,9
4050,Monitor,321.22,4
4051,Teclado,716.57,7
4052,Monitor,261.5,3
4053,Micrófono,295.81,4
4054,Impresora,629.53,1
4055,Laptop,722.66,9
4056,Mouse,436.99,8
4057,Laptop,150.84,5
4058,Laptop,211.52,4
4059,Laptop,246.77,2
4060,Silla Gamer,564.7,3
4061,Webcam,736.37,2
4062,Mouse,439.49,7
4063,Laptop,32.74,9
4064,Router WiFi,783.7,2
4065,Router WiFi,678.76,4
4066,Router WiFi,734.14,6
4067,Silla Gamer,446.01,1
4068,Webcam,248.1,4
4069,Mouse,239.97,10
4070,Auriculares,333.25,7
4071,Mouse,205.08,7
4072,Impresora,251.84,5
4073,Impresora,441.22,7
4074,Laptop,845.3,7
4075,Micrófono,653.92,2
4076,Auriculares,206.58,1
4077,Silla Gamer,660.98,8
4078,Micrófono,416.48,2
4079,Webcam,296.58,2
4080,Mouse,486.31,4
4081,Auriculares,513.32,2
4082,Teclado,355.35,8
4083,Impresora,620.97,10
4084,Monitor,69.44,8
4085,Webcam,362.54,6
4086,Teclado,50.82,10
4087,Router WiFi,358.12,1
4088,Webcam,593.87,9
4089,Auriculares,473.61,6
4090,Monitor,287.78,8
4091,Impresora,481.26,2
4092,Mouse,374.04,2
4093,Silla Gamer,126.21,1
4094,Teclado,452.3,2
4095,Teclado,184.41,2
4096,Laptop,755.9,8
4097,Teclado,540.52,9
4098,Auriculares,136.66,9
4099,Silla Gamer,352.2,5
4100,Mouse,382.16,5
4101,Webcam,454.41,10
4102,Micrófono,488.74,3
4103,Teclado,261.51,4
4104,Router WiFi,811.12,6
4105,Impresora,522.55,8
4106,Auriculares,195.42,6
4107,Teclado,156.9,8
4108,Laptop,284.34,3
4109,Teclado,411.24,1
4110,Webcam,603.06,4
4111,Mouse,467.08,6
4112,Mouse,71.25,8
4113,Router WiFi,150.43,6
4114,Impresora,754.11,6
4115,Laptop,791.09,5
4116,Webcam,702.13,7
4117,Router WiFi,626.2,6
4118,Router WiFi,657.48,5
4119,Impresora,469.81,4
4120,Mouse,512.68,2
4121,Monitor,253.03,5
4122,Router WiFi,105.48,9
4123,Router WiFi,556.02,7
4124,Micrófono,498.58,10
4125,Router WiFi,250.74,10
4126,Auriculares,194.33,1
4127,Monitor,841.93,2
4128,Router WiFi,142.16,3
4129,Auriculares,746.86,6
4130,Mouse,764.58,1
4131,Teclado,445.47,8
4132,Silla Gamer,572.64,6
4133,Webcam,436.06,2
4134,Monitor,485.69,7
4135,Silla Gamer,607.03,6
4136,Webcam,716.99,6
4137,Impresora,85.44,10
4138,Monitor,813.92,5
4139,Teclado,718.01,9
4140,Auriculares,427.52,5
4141,Mouse,483.83,7
4142,Micrófono,168.34,6
4143,Auriculares,660.6,6
4144,Silla Gamer,198.04,9
4145,Monitor,338.13,3
4146,Laptop,183.14,6
4147,Impresora,182.35,10
4148,Webcam,293.28,6
4149,Webcam,438.06,1
4150,Router WiFi,247.25,5
4151,Auriculares,351.28,5
4152,Webcam,539.78,10
4153,Laptop,737.37,8
4154,Router WiFi,545.57,8
4155,Teclado,413.69,9
4156,Mouse,52.22,1
4157,Router WiFi,763.18,3
4158,Teclado,743.78,3
4159,Mouse,368.95,2
4160,Laptop,388.72,1
4161,Micrófono,101.45,9
4162,Webcam,837.21,4
4163,Router WiFi,632.95,6
4164,Micrófono,766.06,3
4165,Router WiFi,620.23,6
4166,Impresora,32.27,7
4167,Silla Gamer,716.22,1
4168,Mouse,180.73,9
4169,Teclado,625.89,2
4170,Teclado,388.74,5
4171,Router WiFi,185.5,9
4172,Silla Gamer,164.15,1
4173,Webcam,247.86,6
4174,Mouse,304.07,10
4175,Mouse,490.71,8
4176,Mouse,117.05,2
4177,Teclado,626.38,3
4178,Micrófono,511.44,1
4179,Teclado,675.54,4
4180,Micrófono,402.82,4
4181,Webcam,715.88,4
4182,Teclado,278.36,7
4183,Webcam,168.33,3
4184,Router WiFi,282.55,4
4185,Monitor,247.06,4
4186,Teclado,833.78,5
4187,Auriculares,240.2,8
4188,Micrófono,501.1,6
4189,Impresora,393.95,3
4190,Laptop,809.19,10
4191,Silla Gamer,149.81,10
4192,Monitor,845.8,7
4193,Micrófono,557.0,5
4194,Monitor,304.68,9
4195,Impresora,709.69,5
4196,Mouse,446.77,4
4197,Webcam,201.76,5
4198,Laptop,786.14,9
4199,Teclado,415.16,8
4200,Router WiFi,288.74,10
4201,Silla Gamer,567.22,1
